SCHEMA;TABLE_NAME;COLUMN_NAME;CONSTRAINT_TYPE
DELTA;SEG_PENDENCIAOSMOTIVO;CODPENDENCIAOS;
DELTA;SEG_PENDENCIAOSMOTIVO;CODPENDENCIAOS;PK
DELTA;SEG_PENDENCIAOSMOTIVO;CODPENDENCIAOS;FK
DELTA;SEG_PENDENCIAOSMOTIVO;IDTRESOLVIDO;
DELTA;SEG_PENDENCIAOSMOTIVO;IDTRESOLVIDO;
DELTA;SEG_PENDENCIAOSMOTIVO;IDTSOLICITADORESOLVERMOTIVO;
DELTA;GEN_CFOP;CODCFOPBASE;FK
DELTA;GEN_CFOP;CODCFOPBASE;
DELTA;GEN_CFOP;CODCFOP;PK
DELTA;GEN_CFOP;CODCFOP;
DELTA;GEN_CFOP;DSCCFOP;
DELTA;GEN_CFOP;IDTGERATITULOMXM;
DELTA;SEG_APOLICESHONDAAUDITORIA;IDTOPERACAO;
DELTA;SEG_ATDACANCELARCONFIRMACAO;CODATENDIMENTO;PK
DELTA;SEG_ATDACANCELARCONFIRMACAO;CODATENDIMENTO;
DELTA;SEG_ATDACANCELARCONFIRMACAO;IDTCONFIRMAR;
DELTA;SEG_PAGAMENTOCENTROCUSTO;CODPAGAMENTO;PK
DELTA;SEG_PAGAMENTOCENTROCUSTO;CODPAGAMENTO;
DELTA;SEG_PAGAMENTOCENTROCUSTO;NUMNOTAFISCAL;PK
DELTA;SEG_PAGAMENTOCENTROCUSTO;NUMNOTAFISCAL;
DELTA;SEG_PAGAMENTOCENTROCUSTO;CODGRUPOPAGAMENTO;PK
DELTA;SEG_PAGAMENTOCENTROCUSTO;CODGRUPOPAGAMENTO;
DELTA;SEG_PAGAMENTOCENTROCUSTO;CODCENTROCUSTOMXM;PK
DELTA;SEG_PAGAMENTOCENTROCUSTO;CODCENTROCUSTOMXM;
DELTA;GEN_CIDADE;CODCIDADE;PK
DELTA;GEN_CIDADE;CODCIDADE;
DELTA;GEN_CIDADE;CODUF;FK
DELTA;GEN_CIDADE;CODUF;
DELTA;GEN_CIDADE;QTDHORABRASILIA;
DELTA;GEN_CIDADE;CODMICRORREGIAO;FK
DELTA;GEN_CIDADE;IDTSUFRAMA;
DELTA;SEG_PORTOSEGUROSCRIPT;CODSCRIPTPORTO;PK
DELTA;SEG_PORTOSEGUROSCRIPT;CODSCRIPTPORTO;
DELTA;SEG_PORTOSEGUROSCRIPT;DSCSCRIPTPORTO;
DELTA;SEG_AUDITORIA_SIN_CARGAS1;CODAPURACAO;FK
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODSCRIPTAGRUPAMENTO;PK
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODAPURACAO;
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODAPURACAO;FK
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODTIPOSCRIPT;FK
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODTIPOSCRIPT;
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODSCRIPT;FK
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODSCRIPT;
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODCLASSIFICACAO;FK
DELTA;SEG_SINISTRO_AGRUPA_SCRIPT;CODAGRUPAMENTO;FK
DELTA;GEN_TRANSFPROIBIDA;CODPRODUTO;PK
DELTA;GEN_TRANSFPROIBIDA;CODPRODUTO;FK
DELTA;GEN_TRANSFPROIBIDA;CODPRODUTO;
DELTA;GEN_TRANSFPROIBIDA;CODEMPRESAORIGEM;PK
DELTA;GEN_TRANSFPROIBIDA;CODEMPRESAORIGEM;FK
DELTA;GEN_TRANSFPROIBIDA;CODEMPRESAORIGEM;
DELTA;GEN_TRANSFPROIBIDA;CODEMPRESADESTINO;PK
DELTA;GEN_TRANSFPROIBIDA;CODEMPRESADESTINO;FK
DELTA;GEN_TRANSFPROIBIDA;CODEMPRESADESTINO;
DELTA;GEN_TRANSFPROIBIDA;CODTIPOSOLICITACAO;PK
DELTA;GEN_TRANSFPROIBIDA;CODTIPOSOLICITACAO;FK
DELTA;GEN_TRANSFPROIBIDA;CODTIPOSOLICITACAO;
DELTA;GEN_AUDITORIAA3RESPONSAVEL;CODLOG;
DELTA;GEN_AUDITORIAA3RESPONSAVEL;CODLOG;PK
DELTA;GEN_AUDITORIAA3RESPONSAVEL;DSCTIPOLOG;
DELTA;GEN_AUDITORIAA3RESPONSAVEL;DSCCAMPO;
DELTA;GEN_AUDITORIAA3RESPONSAVEL;DATLOG;
DELTA;GEN_AUDITORIAA3RESPONSAVEL;CODUSUARIO;
DELTA;GEN_AUDITORIAA3RESPONSAVEL;CODUSUARIO;FK
DELTA;GEN_FORNECEDORCATEGORIA;CODCATEGORIA;PK
DELTA;GEN_FORNECEDORCATEGORIA;CODCATEGORIA;
DELTA;GEN_FORNECEDORCATEGORIA;IDTDESTACAIPI;
DELTA;GEN_FORNECEDORCATEGORIA;IDTDESTACAIPI;
DELTA;SEG_APROPRIACAO;CODGRUPOAPROPRIACAO;PK
DELTA;SEG_APROPRIACAO;CODGRUPOAPROPRIACAO;FK
DELTA;SEG_APROPRIACAO;CODGRUPOAPROPRIACAO;
DELTA;SEG_APROPRIACAO;CODAPROPRIACAO;PK
DELTA;SEG_APROPRIACAO;CODAPROPRIACAO;
DELTA;SEG_APROPRIACAO;DSCAPROPRIACAO;
DELTA;SEG_AUDITORIAAPOLHISTFATNF;CODAUDITORIA;PK
DELTA;SEG_AUDITORIAAPOLHISTFATNF;CODAUDITORIA;
DELTA;SEG_VERSAOLIMITEMONETARIO;IDTATIVO;
DELTA;SEG_VERSAOLIMITEMONETARIO;IDTATIVO;
DELTA;SEG_VERSAOLIMITEMONETARIO;DATCADASTRO;
DELTA;SEG_VERSAOLIMITEMONETARIO;CODITEM;FK
DELTA;SEG_VERSAOLIMITEMONETARIO;CODCAMPO;FK
DELTA;SEG_VERSAOLIMITEMONETARIO;IDTMODALIDADE;
DELTA;GEN_PRODUTOLOTE;CODPRODUTO;
DELTA;GEN_PRODUTOLOTE;CODPRODUTO;PK
DELTA;GEN_PRODUTOLOTE;CODPRODUTO;FK
DELTA;GEN_PRODUTOLOTE;CODLOTE;
DELTA;GEN_PRODUTOLOTE;CODLOTE;PK
DELTA;GEN_PRODUTOLOTE;CODFORNECEDOR;
DELTA;GEN_PRODUTOLOTE;CODFORNECEDOR;FK
DELTA;GEN_PRODUTOLOTE;DSCLOTEPRODUTO;
DELTA;SEG_CATEGORIADEPARATMS;CODSEGURADORA;
DELTA;SEG_CATEGORIADEPARATMS;CODCATEGORIACIA;
DELTA;SEG_CATEGORIADEPARATMS;CODCATEGORIAATG;
DELTA;SEG_SCRIPTPRODUTO;CODSCRIPT;PK
DELTA;SEG_SCRIPTPRODUTO;CODSCRIPT;FK
DELTA;SEG_SCRIPTPRODUTO;CODSCRIPT;
DELTA;SEG_SCRIPTPRODUTO;CODTIPOSCRIPT;PK
DELTA;SEG_SCRIPTPRODUTO;CODTIPOSCRIPT;FK
DELTA;SEG_SCRIPTPRODUTO;CODTIPOSCRIPT;
DELTA;SEG_SCRIPTPRODUTO;CODPRODUTO;PK
DELTA;SEG_SCRIPTPRODUTO;CODPRODUTO;FK
DELTA;SEG_SCRIPTPRODUTO;CODPRODUTO;
DELTA;SEG_TIPOCORRENCIATIPOILHA;CODTIPOCORRENCIA;PK
DELTA;SEG_TIPOCORRENCIATIPOILHA;CODTIPOCORRENCIA;FK
DELTA;SEG_TIPOCORRENCIATIPOILHA;CODTIPOCORRENCIA;
DELTA;SEG_TIPOCORRENCIATIPOILHA;CODTIPOILHA;PK
DELTA;SEG_TIPOCORRENCIATIPOILHA;CODTIPOILHA;FK
DELTA;SEG_TIPOCORRENCIATIPOILHA;CODTIPOILHA;
DELTA;SEG_MATERIALTREINAMENTO;CODMATERIAL;PK
DELTA;SEG_MATERIALTREINAMENTO;CODMATERIAL;
DELTA;SEG_MATERIALTREINAMENTO;DSCMATERIAL;
DELTA;SEG_MATERIALTREINAMENTO;IDTTIPOMATERIAL;
DELTA;SEG_MATERIALTREINAMENTO;IDTTIPOMATERIAL;
DELTA;SEG_FROTAREGIAOPRECOPRODUTO;CODFROTAREGIAO;
DELTA;SEG_FROTAREGIAOPRECOPRODUTO;CODFROTAREGIAO;PK
DELTA;SEG_FROTAREGIAOPRECOPRODUTO;CODFROTAREGIAO;FK
DELTA;SEG_FROTAREGIAOPRECOPRODUTO;CODPRODUTO;
DELTA;SEG_FROTAREGIAOPRECOPRODUTO;CODPRODUTO;FK
DELTA;SEG_FROTAREGIAOPRECOPRODUTO;CODPRODUTO;PK
DELTA;SEG_FROTAREGIAOPRECOPRODUTO;VALNEGOCIADO;
DELTA;GEN_CONFIGURACAOEMAIL;IDTARQUIVAREMAIL;
DELTA;GEN_CONFIGURACAOEMAIL;IDTARQUIVAREMAIL;
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODTIPOSCRIPT;FK
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODTIPOSCRIPT;
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODTIPOSCRIPT;PK
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODSCRIPT;FK
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODSCRIPT;
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODSCRIPT;PK
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODGRUPO;FK
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODGRUPO;
DELTA;SEG_PRODUTOGRUPOSCRIPT;CODGRUPO;PK
DELTA;SEG_METAFORNECIMENTOAUDIT;CODMETAAUDIT;PK
DELTA;SEG_METAFORNECIMENTOAUDIT;CODMETAAUDIT;
DELTA;SEG_METAFORNECIMENTOAUDIT;CODMETA;
